org_name,bills_supported
Chief Cam Sanchez,1
Chief Bradley Ramos,1
"Chief Bob McDonell, Newport Police Department",1
Chief Blair Ulring,1
Chief Anthony W. Batts,1
"Chief Anthony Sollecito, Seaside Police Department",1
"Chief Anthony Alba, San Francisco Police",1
"Chief Andrew Hall, Westminster Police Department",1
"Chief Andres Probst, Bell Police Department",1
"Chief Adolfo Gonzales, National City",1
"Chief Aaron Baker, Pittsburg Police Department",1
Chico Hospital: 1 individual rural hospital RN,1
Chicano/Latino Faculty and Staff Summit of CSUS,1
"Chicana/o, Latina/o Staff and Faculty Association, University of La Verne",1
Chicago further ruled that,1
Chet Carlisle,1
Chet Campanella (individual),1
Cheryl Viegas-Walker,1
Cheryl Sudduth - Individual,1
"Cheryl Brothers, Fountain Valley City Council Member",1
"Chen, Ta Fang, C.A",1
Chemical Industry Council of California (Sponsors),1
"Chemical Engineer, over 600 individuals",1
"Chelsea Young, Medical Doctor",1
"Chelsea M. Rochman, Ph.D - Assistant Professor, University of Toronto, St. George",1
"Chelsea M. Rochman, Ph.D - Assistant Professor, University Of Toronto, St. George",1
"Chelsea Clinton, the Clinton Foundation",1
Chatworth Chamber of Commerce,1
Charter cities do not have to comply with many of the state's general,1
Charlton Heston,1
"Charlotte Powers, San Jose",1
Charlotte Marcum-Rush,1
Charlotte A. Dorsey,1
Charlie Reiter,1
"Charlie Padilla, principal of Parkview School",1
Charles Williams,1
Charles Ratliff,1
"Charles R, Marmar, MD, Director, Post Traumatic Stress Disorder",1
"Charles McGlashan, President, Marin County Board of Supervisors Environment",1
"Charles McGlashan, Marin County Board of Supervisors",1
Charles Knudtson,1
"Charles H. Bell, Jr., Co-Chair, FPPC Task Force on Reform of the Political",1
"Charles Baker, M.D",1
"Chapters Waste Management, Inc., 14 individuals",1
"Chapter, 6105",1
Chapter 999,1
Chapter 756,1
"Chapter 7, Statutes of 2001",1
"Chapter 692, Statutes of 2017 of California law",1
Chapter 50,1
"Chapter 451, Statutes of 2011, authorizes the State",1
Chapter 391,1
"Chapter 369, Statutes of 1995",1
Chapter 1898,1
"Chapter (NASW), Proposition 63 of 2004 established the Commission for the purposes of overseeing the implementation of the MHSA. The NASW states in",1
"Chaplain Sr. Claudia Romero, Barry Nidorf Juvenile Hall",1
"Chaplain Sr. Claudia Romero, Barry J. Nidorf Juvenile Hall",1
"Chaplain Catherine Conneally-Salazar, Ventura Youth Correctional",1
Chaplain,1
Changing the venue from the courts to an administrative hearing will still result in legal expenses to the state and would likely require the hiring of staff,1
Change.org petition signed by over 350 individuals,1
"Change Begins With ME, Indivisible in California Assembly District 78",1
"Chancellor, UCSF",1
Chancellor's Office of the California Community Colleges (prior version of the bill),1
Chancellor's Office California Postsecondary Education Commission,1
"Chancellor Carol Tomlinson-Keasey, University of California, Merced",1
"Chambers of Commerce: Alameda, Atascadero, Buellton, California, California",1
Chambers of Commerce Alliance - Ventura and Santa Barbara Counties,1
Chambers of Commerce Alliance (Ventura and Santa Barbara Counties),1
Chamber of Commerce: FedEx,1
"Chamber of Commerce, Board of Supervisors, and City Council, Sierra Club California, Southwest",1
Chamber of Commerce for Greater Brawley,1
Chamber firmly,1
"Chamber Business Services, Simi Valley",1
"Chairman Allen Ishida, Tulare County Board of Supervisors",1
Chairman,1
Chair of the Sesquicentennial Commission Mr. Don Geiger,1
Chad McQueen,1
Chabin Concepts & California Green Jobs Council Member,1
Ceres Councilmember Rosalinda Vierra,1
"Centro, Florin, Hollister, Newport Beach, and Santa Monica",1
"Central, San Jose, San Pedro, Santa Barbara, Santa Cruz County, Sausalito, Sebastopol, SF, SF Peninsula and CA-14, SFV, Sherman Oaks, Sonoma",1
Central Valley Opportunity Center (prior version),1
Central San Fernando Valley,1
Central Labor Council of Alameda County (Alameda Labor Council)Communication Workers of America Local,1
Central City Association of Los Angeles (as introduced),1
Central California Hispanic Chamber of Commerce,1
Central California Chapter of Associated Builders and Contractors,1
Centers for Autism and Related Disorders (CARD),1
Center/Pathways Domestic Violence Program,1
"Center, Sparkling Cleaners, The Teamsters, Tree",1
"Center, Los Alamitos, CA",1
"Center on Race, Poverty & the Environment Cleanearth4kids.org",1
Center for Visual Art (Oakland),1
Center for Sustainable EnergyCleanEarth4Kids.org,1
"Center for Special Problems, San Francisco Department of Public Health",1
"Center for Region IX, EnviroSystems Group, Inkworks Press, Mt. View Sanitary District, Sierra Club California, The City of Livermore, The Natural Grocery Company, 2 individuals",1
"Center for Race, Poverty, and the Environment, along with a group of other environmental organizations",1
Center for Public Interest Law (CPIL) strongly,1
Center for Policy Initiatives (prior version),1
"Center for Oceanic Awareness, Research, and Education, the Colorado Medical Waste, INC",1
"Center for Oceanic Awareness, Research, and Education, The Clean Water Action",1
"Center for Oceanic Awareness, Research, & Education, The Defenders of Wildlife",1
Center for Marine Conservation (Committee analysis),1
Center for Law in the Public Interest Pipe Trades District Council No. 8,1
Center for Law in the,1
"Center for Law and Global Justice, USF School of Law",1
Center for Land-Based Learning/California Farm Academy,1
"Center for Higher Education Policy Analysis, University of Southern",1
Center for Health Santa Cruz (Introduced version),1
Center for Health Justice (unless amended),1
Center for Genetics in Society ( previous version of bill),1
Center for Environmental Health- Sponsor,1
Center for Environmental Health Center for Marine,1
Center for Environmental Health (04/1/14 version),1
Center for Environment Health (CEH),1
Center for Employment Training (prior version),1
"Center for Employment Training (CET), San Jose",1
Center for Employment Opportunities (prior version),1
Center for Elders' Independence (53 individuals),1
Center for Council,1
Center for Community Action and Environmental Justice (prior version),1
Center for Community Action & |Environmental Justice,1
"Center for Biological Diversity and the Wildlands Network, sponsor of the bill",1
Center For Integrated Services For Families And,1
"Center (SCC) writes in support that two years ago, SCC lost",1
Centennial High School (Bakersfield)Reseda High School (Los Angeles Co),1
"Census Bureau, almost 20,000 Indigenous language speakers from Latin America reside in the United",1
Cedarville Rancheria Tribal Council,1
Cedars-Sinai writes,1
"Cecil H. Bullard, MD, FACP",1
"Caza, the largest guard-gated private community in the County. Coto de",1
Caza is an unincorporated area within the sphere of influence of the City,1
Causes,1
Causa Justa::just CAUSE,1
Causa Justa :: Just CAUSE,1
Causa Justa : Just Cause,1
Causa Justa - Just Cause,1
"Caucus, Board of Supervisors of Marin County, Community Alliance with Family Farmers, Los",1
"Cattlemen's Association, California Marine",1
"Cathy Murillo, Mayor Pro-Tem",1
Cathy Haagen-Smit,1
"Catholic High Schools of the Diocese of Santa Rosa - Cardinal Newman HS, Saint Bernard Academy, Archbishop Hanna HS, St. Vincent HS, Trinity College Prep, Justin-Siena HS",1
Catholic Charities- Diocese of Stockton,1
Catholic Charities - Diocese of Stockton,1
"Cathie Brown, Livermore",1
"Catherine M. Campbell, Hispanic Office, Episcopal",1
"Catherine L. Speckmann Psychotherapist, LLC",1
"Catherine Gould, Ph.D. - Clinical Psychology",1
"Catherine C. Capriles, Palo Alto Deputy Fire Chief of Training and Support",1
"Cate Teuten, MPH",1
Catalytica,1
Castroville Chamber of Commerce,1
Castaic Chamber of Commerce,1
Cast,1
"Casita Coalition, the bill sponsor",1
"Casey J. Terribilini, D.C",1
"Casey Gwinn, Chair, Attorney General's Task Force: on Domestic Violence",1
"Casey & Margaret Brandson, residents of Sutter Creek",1
Cases like these,1
"Case law, most recently United",1
"Casa de Amparo, Children's Hospital Los Angeles",1
Carts,1
"Carpenters Local Union 22, 46, 152, 180, 405, 505, 605, 562, 619, 661, 701, 713, 714, 721, 805, 909, 951, 1109, 1599, 1789, and 2236",1
Carpentaria Valley Chamber of Commerce,1
"Carolyn Sufrin, primary author of the comprehensive study on Pregnancy outcomes in Prison",1
"Carolina. The Court will also hear the case of Johnny Penry, an allegedly retarded Texas inmate who was the subject of the ruling in Penry v. Lynaugh (1989)",1
Carole Myers,1
"Carole A. Hayworth, Canadian Chartered Accountant",1
"Carol Wiesner, Litton Industries, Inc",1
"Carol Weisskopf, Pilz & Co., Inc",1
"Carol Warren, Mayor",1
"Carol S. Bruch (Professor of Family Law, University of California, Davis)",1
"Carol Migden, chairwoman, Board of Equalization",1
Carol Lowe,1
Carol L. Lerner (Attorney),1
"Carol L. Hong, O.D., F.C.O.V.D",1
"Carol J. Sayles, CPA",1
"Carol Cuzner, Individual",1
"Carol Chandler, California State University Trustee",1
"Carol Bruch, Professor of Law, University of California, Davis, School of Law",1
"Carol Abraham, Founder, LGMD Awareness Day",1
Carmichael Chamber of Commerce,1
Carmen Chavez-Lopez,1
Carmen Carreras (Ojai),1
Carmela Flores,1
Carmel-by-the-Sea Councilmember Barbara,1
Carmel Valley Chamber,1
Carlyle Brakensiek (in his individual capacity),1
"Carlsbad, City Of",1
"Carlos Schneider, St. John's Lutheran Church",1
Carlos Santana,1
"Carlos Manuel Martins Do Vale Cesar, President of the Regional Government of the Azores",1
Carlos Gomez,1
Carlos Avelar (Arizona State Representative),1
"Carlos A. Rollon, Firefighter",1
"Carlos A. Leon, Councilmember",1
"Carl Sparks, Kern County",1
Carl Reinhold,1
Carl Olson,1
"Carl Nelson, Bold Polisner, Maddow Nelson & Judson PC",1
Carl Mileff & Associates,1
Carl Macmurdo Taxi Driver and Board member of PDA,1
Carl Jensen,1
Carillo as the shooter was not credible. The court also determined,1
Caretakers,1
"Care is now implementing this law. In fact, the Department has been one the most aggressive enforcers in",1
"Care West-Bayside, Kentfield Villa Valencia, Laguna Hills Hill Haven Care Center, Modesto Berryman Health Casa Serena Health Care Center California Association of Homes for the Aging",1
Cardinal associates Investigations,1
Cardiff by the Sea Chamber of Commerce,1
Cardiff by The Sea Chamber of Commerce,1
Cardiff Chamber of Commerce,1
"Cara Maesano, PhD, former UCD Postdoc",1
Car crashes are among the leading causes of death in the [United,1
"Captain Sean Hodges, Fishing Vessel HogHeaven",1
"Captain D. K. Hahn, CHP, Monterey area",1
"Captain Bryan J. Buckley, Usmc (RET.)",1
"Captain Badel, Lodi Police Department",1
Capitol Resource Institute (7/14/98),1
"Capdet, Jordi, L.Ac",1
Capay,1
"Cantamor Property Management, Inc., Downey",1
"Canopy Offshore Wind, LLC | RWE",1
Canoga Park/West Hills Chamber of Commerce,1
Canoga Park West Hills Chamber of Commerce,1
Cannot be verified at this time,1
Candace Marie Greco R.N,1
Canciamilla,1
"Cancer Resource Center, The Bay Institute, Butte Environmental Council, Community Water",1
Cancer Research Council (multi-year expenditure authority provision),1
"Cancer Fund, Trust for America's Health, United",1
Canal becomes operational in 2015,1
Campuses with participation below 5% likely would need to redirect or hire outreach staff to recruit students for the program and redirect or hire additional academic advisors,1
"Campesinos Unidos, Inc. - Brawley",1
"Campaign, Commonweal, Gray Panthers, Healthy",1
"Campaign, Coalition of California Utility",1
"Campaign for a Healthy California: Health Access California, SRB Inc Insurance Associates",1
Campaign To Abolish Poverty,1
"Campaign (Children NOW, Childrens Defense",1
"Cammie Kaulkin, psychology student",1
Cameron Ridge LLC |Canyon Fuel Company,1
Camarillo Unified (a parent group seeking to unify the Pleasant Valley Elementary District),1
Calrecycle's market development payments or the products made by those,1
Calrecycle regulation,1
"Calpine Corporation, California State Association of Counties",1
Calm,1
Calleguas Municipal Water DistrictSouthern California Edison,1
Calistoga Chamber of Commerce,1
Calipatria Chamber of Commerce,1
Calimesa Chamber of Commerce,1
Californiayimby,1
Californians. The proponents also,1
"Californians without health insurance, and that 84 percent",1
Californians who used counselors for initial enrollment in Covered,1
Californians statewide by holding carrying events in public places like,1
"Californians have access to clean, potable drinking water",1
Californians had incomes below the federal poverty line in 2009 and about,1
Californians for Safety and Justice strongly,1
Californians for Safety and Justice and Silicon Valley De-Bug,1
Californians for Safety and Justice - TimeDone,1
Californians for Safety and Justice (prior version),1
Californians for Quality Education,1
"Californians for Pesticide Reform, Center on",1
Californians for Patient Care (8/2/2013),1
Californians for Justice and the Coordinating Committee of the Campaign for,1
Californians for Justice (prior version),1
Californians for Compensation Reform (see attachment for list of small businesses),1
Californians for Compensation Reform (please see attachment -- independent businesses),1
Californians can continue,1
Californians by assuring that no individual with family coverage will have,1
"Californians are not being met. Despite the establishment of the state's Equal Access Fund, and impressive gains in efficiency and fundraising by",1
Californians United for a Responsible Budget (prior version),1
Californians United for A Responsible Budget (prior version),1
Californians Together (Previous version),1
"Californians Aware, California Newspaper's and Publisher's",1
"Californians Against Waste, California",1
Californians Against Waste CalPIRG,1
Californian Asian Pacific Chamber of Commerce,1
Californiahealth+ Advocates (prior version),1
CaliforniaHealth+ Advocates California Pharmacists Association,1
CaliforniaHealth +Advocates,1
California: Numerous individuals,1
California/Hawaii NAACP,1
California. We,1
California. The sponsor,1
California. It is worth noting that local agencies are not required to,1
"California-licensed physicians, and",1
"California-Nevada Conference of Operating Engineers, sponsor of this measure",1
"California, which generally",1
"California, the sponsor of the bill, states the current allowance given",1
"California, during this period, was one of the few",1
"California, by January 15, 2001, with final standards",1
"California, as well as 23 other",1
"California, and others. Supporters point to the need for a",1
"California, Steven and Michele Kirsch",1
"California, South Natomas Transportation",1
"California, South Central Coast Basinwide Air",1
"California, Sony Electronics, Inc., StopWaste.org (Alameda County Waste Management Authority)",1
"California, Sonoma County Water Agency",1
"California, Silicon Valley Toxics Coalition",1
"California, Sacramento and Bay Area Sections of California",1
"California, Sacramento Housing Alliance",1
"California, Park and Recreation Society, CH2MHill",1
"California, Latino Issues Forum, Los Angeles",1
"California, Gray Panthers, Kaiser Permanente",1
"California, Environmental Working Group, Environment California, Natural Resources",1
"California, Environmental Working Group & EWG",1
"California, Environmental Justice, Environmental Working Group, Health Officers",1
"California, Environmental Entrepreneurs, Global",1
"California, Chico",1
"California, California Municipal Utilities Association",1
California+HealthAdvocates,1
"California's unique process largely precludes it from developer consideration, as it does not offer the same certainties in timeline and cost that other",1
California's unique issues,1
California's safe handgun law and the newer safety requirements such as,1
California's record sealing laws do not apply to federal jurisdictions or other,1
California's public colleges to pay resident tuition if they have attended,1
"California's poverty rate is higher than the national average, and the gap between rich and poor",1
California's parole laws provide opportunities for parole consideration based on age and the length of incarceration,1
California's one-stop career centers are effectively coordinating with a,1
"California's high demand for nurses. However, due to",1
California's existing statutes regarding real property,1
California's defiance of those,1
"California's current Cunningham sentencing fix, ""The California statute",1
California's criminal courts,1
"California's U.S. Senators and Representatives, the largest delegation in Congress, also have a direct and constitutionally protected role in the development of trade agreements, and my",1
California's National Organization for Women,1
California's Master Mutual Aid Agreement is the most comprehensive such agreement in the country and provides critical,1
California's Independent Telecommunications Companies Frontier Communications,1
California's Early Learning and Care Master Plan has set a goal to strengthen programs and services,1
California's Cattlemen's Association Bud Gerhardt,1
California's Bankers' Association,1
California's,1
California writes,1
California would join 31 other,1
California with greater certainty,1
California will be at the whim of other,1
California voters if their public servants actively undermine their own,1
California use for business license discovery efforts to identify,1
"California students with parents who are undocumented have been unable to apply for federal financial aid through the FAFSA, even if they themselves are citizens of the United",1
California should welcome qualified teachers from other,1
California should,1
California shares borders with 3,1
California seniors like their Medicare and strongly,1
California saw a state-record $785 million poured into efforts,1
California ranks toward the bottom in per-student funding compared to other,1
California racetracks a marketing tool and leverage with tracks,1
"California provides no public funding for this emergency food network and in tight budget times, the Emergency Food for Families Fund represents an",1
California policy should,1
California pediatricians have witnessed firsthand the tragic deaths of children who suffered allergic reactions,1
California multicultural Community Radio consortium,1
"California leads the world grew out of university-based research, it is",1
California law currently,1
California lacks high quality curriculum materials that,1
California juvenile justice system),1
California is unable to secure federal approval or Medicaid federal financial,1
California is one of the only,1
California is one of only three,1
California is one of only seven,1
California is one of only eight,1
California is one of only 21,1
California is one of many,1
California is in a small minority of,1
California is home to the largest and most diverse immigrant community in the United,1
"California is estimated to be at least three hundred and fifty million dollars ($350,000,000), in large",1
"California is currently one of a tiny, shrinking handful of",1
California is behind other,1
"California in the future, both the City and County of San",1
California in the evening hours on weekends. These races were,1
California in Paint 2000,1
California if subject to prior approval,1
California has the largest population of Native Americans out of any state in the United,1
California has the highest minimum wage in the United,1
"California has outdated laws that classify basic household appliances as ""amenities"" instead of a necessary part of a rental home, one of the few",1
California has invested [more than] $1 billion from the General Fund to fulfill our 30x30 goals and,1
California has fallen behind federal guidelines and practices adopted by other,1
"California has also experienced a decline in hosting large conventions in recent years, with some events relocating to other",1
California has already passed laudable legislation,1
California has a great opportunity to align with many other,1
California had provided stunningly little state investment or,1
California established a state earned income tax credit -- the CalEITC -- which targeted,1
California employers to inadvertently violate the law,1
California currently attending the school of medicine in,1
California continues to lag far behind other,1
California condemns a young person to a life behind bars,1
California can be leader in taking steps to better,1
California businesses,1
California based bookseller,1
California as well as regulations on diesel engines at ports. Additional,1
California and the local First 5 Commissions since many,1
"California and the accompanying budget cuts of the last several years, it",1
California and Medi-Cal are likely to return to these trusted sources,1
California \Tax Reform Association,1
California Youth Empowerment Network (PRIOR VERSION),1
California Youth Empowerment Juvenile Justice Fairness and Equity,1
California Youth Connection - sponsor,1
California Youth Connection (sponsors),1
California Youth Connection (committee analysis),1
California Youth Connection (commitee analysis),1
California Youth Connection (CYC) sponsor,1
California Youth Connection (CYC) - co-sponsor,1
California Youth Connection (CYC) - Sponsor,1
California Yimby (prior version),1
"California Yes In My Back Yard (YIMBY), the bill sponsor",1
California Yacht Brokers Association to assure,1
"California YIMBY, the bill sponsor",1
"California YIMBY, one of the bill sponsors",1
California YIMBY (prior version),1
"California Workforce Association, sponsor of the bill",1
California Workforce Association and supported by social justice groups,1
California Workforce Association and supported by other workforce development partners,1
California Workforce Association and supported by local LWDBs,1
California Workforce Association - Co-Sponsor,1
California Workforce Association (Co-sponsors),1
California Workforce Association (CWA) - Sponsor,1
California Work & Family CoalitionCenter for Empowering Refugees and Immigrants,1
California Wool Growers Association (Sponsors),1
"California Women's Law Center, Amy Poyer, Senior Staff Attorney",1
California Women Lawyers: Pregnancy Consultation Center,1
"California Western School of Law, San Diego Dean and VP/Dean of Student Life",1
California Watershed Network (prior version),1
"California Watershed Network (CWN), one of the bill sponsors",1
California Waterfowl Association: Bay Area Open Space Council,1
"California Waterfowl Association, Sierra",1
California Waterfowl Association : Bay Area Open Space Council,1
California Waterfowl Association (previous version),1
"California Water Association, a statewide trade group representing 98 public water suppliers regulated by the PUC",1
"California Water Association, Sierra Club, Clean Power Campaign",1
California Water Association (CWA) is pleased,1
California WateReuse Association,1
California Walnut Commission (as proposed to be amended),1
California WIC Association to increase awareness of the benefits of breastfeeding in hopes,1
California WIC Association (prior version),1
California Voting Rights Institute,1
California Victims of Crime Committee (sponsors),1
California Veterinary Medical Association Center for Integrative Animal Medicine,1
California Veterinary Medical Association - Sponsor,1
"California Veterinary Medical Association (CVMA, co-sponsor)",1
California Veterinary Medical Association (CVMA - sponsor),1
California Veterinary Medial Association,1
California Veterans Stand Down Foundation,1
"California Veterans Board Cities of Del Rio, Dorris, Mount",1
California Veterans Board (favors removing sunset),1
California United for a Responsible Budget (CURB) (prior version),1
"California United Homecare Workers Union, SEIU/AFSCME Local 4034",1
"California United Homecare Workers Union, SEIU/AFSCME Local",1
California United Homecare Workers Local 4034 AFSCME/SEIU,1
California Union of Safety Employees representing,1
California Union of Safety Employees and the,1
California Trustees AssociationUnknown,1
California Trucking Association writes,1
California Trucking Association CALSTART,1
California Trucking Association (sponsors),1
California Trucking Association (source Associated General Contractors of California,1
California Trucking Association (CTA - sponsor),1
"California Tribal Families Coalition, sponsor of the bill",1
California Travel Parks Association and in their letter to the Assembly Housing and Community Development Committee they,1
California Travel Association (CALTIA) (to bill in print),1
California Transportation Commission and AB 8 (Hannigan,1
California Transportation Commission (osupport in concepto -- see Comment 10),1
California Transportation Commission (In concept),1
"California Transit Association, American",1
California Transit Association in an effort to increase revenues for county transit services,1
California Transit Association - sponsor,1
California Transit Association (support but seeking clarifying amendment),1
California Transit Association (but seeking clarifying amendment),1
California Transit Association (2/23/94),1
California Tow Truck Association/California Auto Club,1
California The Honorable US Representative Mike Thompson,1
California Telemedicine and eHealth Center (CTEC),1
California Telemedicine & eHealth Center (CTEC),1
California Teachers Association to provide consistency in the layoff notification deadlines for all certificated employees and to clarify,1
"California Teachers Association , California Policy Immigrant Center",1
California Teacher's Associatoin,1
California Teacher's Association SB 1786-Karnette,1
California Tax Reform Association (small business expensing),1
California Tax Reform Association (per Senate Revenue and,1
California Tax Reform Association (as introduced),1
"California Tahoe Alliance, which includes",1
California Student Veterans Coalition,1
"California Student Board Member Association, co-sponsors of the measure",1
California Student Aid Commission writes,1
California Student Aid Commission (PRIOR VERSION),1
California State-Wide Law Enforcement Association,1
"California State University: hotel Power, Inc",1
"California State University, Stanlislaus - Ethnic Studies program",1
"California State University, Stanislaus Director of Public Safety",1
"California State University, Stanislaus - Ethnic Studies program",1
"California State University, San Jos",1
"California State University, Monterey Bay President Eduardo Ochoa",1
"California State University, Los Angeles, Charter College of Education",1
"California State University, Chico, Department of Construction Management: GOVERNOR'S VETO MESSAGE",1
"California State University, Chico, Department of Construction Management",1
"California State University Employees Union/SEIU 2579, Chapter 305, San Francisco State University",1
California State University (CSU) - Sponsor,1
"California State Treasurer, John Chiang, California Taxpayers Association",1
"California State Treasurer, John Chiang , California Taxpayers Association",1
"California State Treasurer, Fiona Ma, CPA",1
California State Treasurer Ricardo Lara,1
California State Treasurer Philip Angelides,1
California State Treasurer Matt Fong,1
California State Treasurer Bill,1
California State Treasurer - Sponsor,1
California State Treasurer - Bill Lockyer,1
California State Treasure Bill Lockyer,1
California State Supervisors (a division of,1
California State Student Association (prior version),1
California State Student Association (Sponsors),1
California State Student Association (4/4),1
"California State Sherriff's Association, writing in support",1
California State Sheriffs' Tate Crime Victims Bureau,1
California State Sheriffs' Association to clarify the law regarding the funding and administration of state security services,1
California State Sheriffs' Association (as proposed to be amended,1
California State Sheriffs' AB 2499 (Frommer) PageB Association,1
California State Sheriffs Association & California State Association of Psychiatrists,1
"California State Sheriff's Association, City of",1
California State Sheriff's Association Stanislaus County Sheriff's Department,1
California State Sheriff's Association SCA 29 (Maddy) Continued,1
California State Sheriff's Association (support in concept),1
California State Senate President pro Tem Emeritus Darrell Steinberg,1
California State Retirees states,1
California State Retirees (prior version),1
California State Psychiatric Association,1
California State Pipe Trades Council - co-sponsor,1
California State Parent Teachers Association (prior version),1
"California State PTA, numerous individuals",1
"California State PTA, Thirtieth District",1
"California State PTA, Second District",1
"California State PTA, Ninth District",1
"California State PTA, First District",1
"California State PTA, California Teamsters",1
California State PTA Center for Policy Reform,1
California State PTA (on previous version),1
California State PTA (Committee analysis),1
California State Outdoor Advertising Association (CSOAA) also,1
California State Outdoor Advertising,1
California State NAACP to foster strategies,1
California State Floral Association with the intent to increase sales tax payments and reporting compliance by flower sellers,1
California State Floral Association (Sponsors),1
California State Employees Association (prior version),1
California State Employees Association (CSEA) Sponsor,1
"California State Employee's Association (CSEA, co-sponsor)",1
California State Counties,1
California State Council of Laborers - Sponsor,1
California State Council of Laborers (press release),1
California State Council California Association of County Veteran Service Officers,1
California State Council American Federation of State,1
"California State Coroner's Association, County of",1
"California State Controller, Steve Westley",1
"California State Controller John |Metropolitan Community Church, |Chiang",1
California State Controller Bette Yee,1
California State Controller American Federation of State,1
California State Conference of the national Association for the Advancement of Colored,1
California State Conference of the National Association of the Advancement of Colored,1
California State Conference of the National Association of Colored People,1
California State Conference of the National Association of Advancement of Colored People,1
California State Conference of the National Association for the California,1
California State Conference of the National Association for the,1
California State Conference of the NAACP (prior version),1
California State Conference National Association for the Advancement of Colored People,1
California State Commanders Veterans Council (consist of seven veterans organizations),1
California State Commanders Veterans Council (co -source),1
California State Commanders Veteran Council which is,1
California State Commanders State Council,1
California State Commanders Council (consist of 20 veterans organizations),1
California State Building and Construction Trades Council: Bluewater Network,1
California State Board of Pharmacy also,1
"California State Board of Equalization Chair, John Chiang",1
"California State Bar, Trusts and Estates Section",1
"California State Bar, Trusts and Estates",1
"California State Bar, Trusts and Estate Secture",1
California State Automobile Association and the Automobile,1
California State Association of the NAACP,1
California State Association of Psychiatrists writes that while they,1
"California State Association of Counties, writing in support",1
"California State Association of Counties, County of Alpine",1
"California State Association of Counties, Alameda County Del Norte County, Los Angeles",1
California State Association of Counties writes,1
California State Association of Counties [support in concept,1
California State Association of Counties [in concept,1
California State Association of Counties AB 1104 (LAIRD),1
California State Association of Counties - Support in Concept,1
California State Association of Counties - SPONSOR,1
California State Association of Counties - CO-SPONSOR,1
California State Association of Counties - (CSAC) - Sponsor,1
California State Association of Counties (with qualifying,1
California State Association of Counties (unless amended),1
California State Association of Counties (so-source),1
California State Association of Counties (previous version),1
California State Association of Counties (f amended),1
California State Association of Counties (committee,1
California State Association of Counties (as introduced),1
California State Association of Counties (Support in concept),1
California State Association of Counties (Support and Amend),1
California State Association of Counties (In concept),1
California State Association of Counties (In Concept),1
California State Association of Counties (CSAC)--sponsor,1
California State Association of Counties (CSAC) (prior version),1
California State Association of Counties (CSAC) (previous version),1
California State Association of Counties (As Amended 4/2/13),1
California State Association of Counties (And amend),1
California State Association of Counties (5/23/00),1
California State Association of Counties (4/17/01),1
California State Association of Children's Advocacy Institute,1
California State Associated Cosmetology Teachers (community college and R.O.P. cosmetology instructors),1
California State Assoc. of Counties (CSAC),1
"California Sportsman's Lobby, Inc., The California State Chapter - National Wild Turkey Federation",1
California Sportsman's Lobby (Committee Analysis),1
California Speech/Language Hearing Association,1
California Speech-language-hearing Association,1
California Speech-language Hearing Association (CSHA),1
California Speech-Language-Hearing Association: Five individuals,1
California Speech-Language-Hearing Association (committee,1
California Speech-Language Hearing Association (CSHA),1
California Speech-Hearing-Language Association,1
California Speech Language-Hearing Association,1
"California Special Districts Association, California State",1
"California Special District's Association, sponsor of this measure",1
"California Space Authority, Department of the Navy",1
California Solar Energy Industries |Solar World California,1
"California Solar & Storage Association, Independent Energy Producers Association, Large-scale Solar Association, Solar Energy Industry Association, Sunpower Corporation, Vote Solar",1
California Solar & Storage Association Carbon Free Palo Alto,1
California Society of Plastic Surgeons Inc,1
California Society of Physical Medicine and Rehabilitation - Co-sponsor,1
California Society of Pathologists (unless amended),1
California Society of Industrial Medicine and Surgery - Co-sponsor,1
California Society of Industrial Medicine and Surgery (CSIMS) - Co-Sponsor,1
"California Society of Health-System Pharmacists, California Board of Pharmacy",1
"California Society of Health-System Pharmacists, California",1
California Society of Health system Pharmacists,1
California Society of Health System Pharmacists (CSHP),1
California Society of Enrolled Agents (CSEA) Sponsor,1
California Society of Clinical Social Work (prior version),1
California Society of Certified Public: Accountants (CSCPA),1
California Society of Certified Public Accountants (Co-sponsor/prior version),1
"California Society of Certified Public Accountants (CSCPA, sponsor)",1
"California Society of Anesthesiologists, Inc. (committee",1
California Society of Anesthesiologists Medical Board of California,1
California Society of Anesthesiologists (support unless amended),1
"California Society of Allergy, Asthma and Immunology (CSAAI)",1
California Society of Addictive Medicine,1
"California Society of Addiction Medicine, also a co-sponsor",1
"California Society of Addiction Medicine, a co-sponsor",1
California Society of Addiction Medicine (prior version),1
California Society of Addiction Medicine (San Francisco),1
California Society for Respiratory Care to clarify different levels of respiratory care provided to patients,1
California Society for Respiratory Care (CSRC) writes,1
California Society for Escondido,1
California Society for Clinical Social Work (prior to recent amendments),1
California Society for Clinical Social Work (prior to,1
California Small Manufacturers Association,1
California Small Business Association|Orange County Business Council,1
California Small Business Association: Health Net,1
California Small Business Association (joint-sponsor),1
California Small Brewers Association (4/8/93),1
California Sleep Society to establish educational requirements,1
"California Shasta Club, Inc. (120 property owners)",1
"California Senior Legislature, the sponsor for the bill",1
"California Senior Legislature, Sunnyvale Mobile",1
California Senior Legislature writes in strong,1
California Senior Legislature to respond to past and future growth of the senior population in California,1
California Senior Legislature to facilitate the timely reporting of suspected elder and dependent adult financial abuse,1
California Senior Legislature to authorize certain members of a CEDRT to access death certificates electronically from the county department,1
California Senior Legislature to address the safety needs of seniors and persons with disabilities,1
